-85.198,34.255
-84.121,34.21
-83.177,34.378
-84.419,33.78
-84.463,34.681
-82.6,33.231
-81.496,31.188
-84.903,34.499
-84.23,30.878
-83.158,33.562
-84.058,33.967
-83.535,34.57
-83.843,34.297
-83.006,33.26
-85.197,33.761
-84.897,32.737
-82.969,34.361
-85.119,33.309
-84.184,33.471
-83.663,32.558
-83.284,31.609
-83.556,34.147
-83.698,33.342
-82.62,31.831
-82.415,33.054
-81.969,32.796
-82.654,32.691
-83.54,32.988
-84.158,33.078
-83.065,31.032
-82.925,32.498
-84.179,31.746
-81.539,31.81
-82.456,33.799
-81.763,31.764
-83.277,30.849
-83.992,34.542
-82.477,33.467
-81.409,31.473
-84.047,32.35
-83.217,34.11
-84.537,32.369
-84.652,33.003
-84.734,31.166
-84.172,31.207
-83.919,33.032
-82.525,32.181
-83.493,33.593
-84.772,34.776
-84.942,32.49
-83.859,33.569
-83.447,33.873
-83.111,33.877
-84.831,33.903
-83.835,32.574
-84.438,34.461
-82.219,31.345
-84.377,33.09
-85.178,34.008
-83.467,32.247
-83.354,33.319
-85.047,31.858
-83.437,34.878
-84.745,31.764
-82.028,33.429
-84.022,33.654
-84.32,32.247
-81.632,32.746
-84.868,30.957
-84.275,33.256
-83.289,34.557
-84.815,32.086
-84.203,32.052
-84.545,32.692
-82.895,33.568
-82.035,32.05
-84.227,32.55
-82.908,32.005
-84.437,31.786
-83.95,30.872
-83.519,31.458
-82.361,32.177
-83.759,34.931
-82.578,32.395
-85.034,33.028
-83.622,31.707
-83.395,32.659
-84.009,34.856
-84.316,32.898
-85.292,34.819
-83.741,33.784
-82.413,31.206
-82.664,33.417
-82.783,32.949
-81.928,31.602
-84.558,32.047
-82.743,32.128
-83.743,34.615
-84.973,34.797
-83.45,31.963
-82.738,33.768
-83.227,32.836
-83.841,31.557
-116.28,43.56
-116.39,44.918
-112.35,42.778
-111.35,42.311
-116.64,47.24
-112.36,43.18
-114.18,43.437
-115.86,43.955
-116.69,48.316
-111.87,43.474
-116.37,48.758
-113.2,43.686
-114.77,43.392
-116.67,43.618
-111.66,42.726
-113.64,42.358
-112.29,44.241
-115.86,46.653
-114.14,44.212
-115.54,43.139
-111.86,42.153
-111.51,44.176
-116.45,43.97
-114.78,42.873
-115.89,45.893
-112.11,43.761
-114.3,42.679
-116.77,47.704
-116.8,46.786
-113.78,44.949
-116.38,46.234
-114.21,42.966
-111.74,43.818
-113.7,42.671
-116.86,46.411
-112.41,42.174
-116.19,42.807
-116.87,44
-112.81,42.77
-116.04,47.418
-111.14,43.72
-114.61,42.489
-115.92,44.656
-116.85,44.392
-91.268,39.965
-89.289,37.147
-89.435,38.882
-88.834,42.299
-90.74,39.95
-89.478,41.386
-90.653,39.169
-89.953,42.077
-90.27,39.976
-88.217,40.137
-89.263,39.528
-87.803,39.346
-88.471,38.737
-89.437,38.598
-88.259,39.508
-87.768,41.838
-87.758,39.009
-88.263,39.272
-88.739,41.897
-88.915,40.178
-88.237,39.77
-88.064,41.856
-87.747,39.668
-88.048,38.398
-88.592,39.07
-88.991,39
-88.223,40.552
-88.955,37.974
-90.178,40.499
-88.234,37.782
-90.383,39.37
-88.367,41.31
-88.536,38.097
-91.188,40.424
-88.282,37.471
-90.946,40.833
-90.12,41.352
-87.834,40.749
-89.315,37.769
-88.14,39.01
-88.915,38.31
-90.342,39.084
-90.236,42.393
-88.895,37.466
-88.338,41.918
-87.842,41.137
-88.425,41.642
-90.291,40.94
-87.984,42.313
-88.904,41.332
-87.72,38.724
-89.352,41.774
-88.566,40.903
-89.365,40.144
-90.67,40.472
-88.354,42.296
-88.884,40.495
-88.953,39.853
-89.878,39.231
-90.019,38.813
-88.994,38.615
-89.295,41.049
-89.913,40.261
-88.743,37.203
-89.812,40.033
-90.73,41.201
-90.175,38.329
-89.501,39.207
-90.215,39.713
-88.626,39.635
-89.309,42.026
-89.665,40.752
-89.349,38.054
-88.577,39.997
-90.886,39.629
-88.573,37.411
-89.133,37.197
-89.274,41.226
-89.797,38.079
-88.095,38.722
-90.508,41.491
-90.002,38.533
-88.541,37.754
-89.646,39.764
-90.579,40.144
-90.478,39.648
-88.799,39.386
-89.802,41.098
-89.643,42.341
-89.541,40.557
-89.248,37.462
-87.692,40.157
-87.817,38.43
-90.623,40.877
-89.377,38.366
-88.401,38.419
-88.18,38.104
-89.868,41.778
-88.03,41.527
-88.972,37.749
-89.082,42.311
-89.225,40.784
-84.941,40.745
-85.1,41.09
-85.892,39.212
-87.315,40.58
-85.341,40.462
-86.45,40.032
-86.218,39.229
-86.584,40.581
-86.345,40.747
-85.727,38.386
-87.12,39.439
-86.497,40.289
-86.437,38.306
-87.107,38.699
-84.943,39.136
-85.502,39.317
-85.017,41.389
-85.396,40.212
-86.901,38.35
-85.899,41.626
-85.157,39.644
-85.863,38.317
-87.258,40.139
-85.07,39.417
-86.241,41.058
-87.558,38.318
-85.649,40.521
-87.037,39.051
-86.066,40.031
-85.791,39.821
-86.108,38.214
-86.453,39.769
-85.406,39.924
-86.126,40.475
-85.477,40.837
-85.98,38.917
-87.134,41.022
-85.031,40.426
-85.436,38.767
-85.627,39.001
-86.101,39.514
-87.419,38.697
-85.833,41.265
-85.428,41.645
-87.395,41.53
-86.779,41.599
-86.485,38.84
-85.719,40.146
-86.142,39.793
-86.269,41.331
-86.833,38.725
-86.054,40.753
-86.54,39.162
-86.887,40.032
-86.413,39.499
-87.402,40.951
-85.414,41.408
-84.94,38.948
-86.518,38.562
-86.818,39.308
-87.219,39.764
-86.696,38.012
-87.237,38.412
-87.087,41.524
-87.849,38.026
-86.69,41.045
-86.84,39.66
-85.005,40.165
-85.241,39.15
-85.476,39.622
-86.242,41.665
-85.766,38.696
-85.78,39.533
-87.013,38.024
-86.654,41.272
-85.009,41.652
-87.395,39.101
-84.989,38.821
-86.881,40.409
-86.045,40.306
-84.917,39.608
-87.557,37.99
-87.444,39.803
-87.391,39.457
-85.806,40.857
-87.363,40.312
-87.304,38.048
-86.097,38.59
-84.987,39.84
-85.21,40.744
-86.832,40.748
-85.502,41.153
-94.472,41.346
-94.712,41.022
-91.371,43.268
-92.864,40.751
-94.916,41.666
-92.058,42.072
-92.345,42.488
-93.923,42.045
-92.346,42.765
-91.863,42.477
-95.155,42.719
-92.781,42.736
-94.633,42.387
-94.856,42.029
-94.966,41.359
-91.118,41.77
-93.266,43.112
-95.612,42.73
-92.323,43.051
-93.791,41.027
-95.156,43.103
-91.32,42.852
-90.427,41.871
-95.369,42.027
-94.022,41.683
-92.422,40.746
-93.79,40.728
-91.377,42.47
-91.156,40.854
-95.143,43.385
-90.822,42.476
-94.689,43.378
-91.85,42.838
-92.781,43.071
-93.249,42.743
-95.615,40.735
-94.384,42.035
-92.785,42.384
-94.451,41.678
-93.722,42.394
-93.722,43.086
-93.212,42.402
-95.81,41.687
-91.543,40.982
-92.288,43.36
-94.217,42.782
-95.507,42.392
-92.061,41.688
-90.556,42.154
-93.062,41.675
-91.963,41.032
-91.569,41.675
-91.162,42.12
-92.175,41.325
-94.217,43.176
-91.417,40.577
-91.631,42.03
-91.262,41.217
-93.327,41.021
-96.205,43.388
-94.018,41.337
-92.643,41.321
-93.069,41.326
-92.973,42.037
-95.642,41.03
-92.82,43.349
-95.954,42.05
-92.841,41.037
-95.159,41.013
